id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
keirin-2026-05-09-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-75,keirin,松山競輪場,愛媛県,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松山競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-53,keirin,奈良競輪場,奈良県,15:00,21:00,,2026-05-09,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-86,keirin,別府競輪場,大分県,15:00,21:00,,2026-05-09,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,別府競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-13,keirin,いわき平競輪場,福島県,15:00,21:00,,2026-05-10,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-24,keirin,宇都宮競輪場,栃木県,10:30,16:30,,2026-05-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-05-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-05-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-05-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-75,keirin,松山競輪場,愛媛県,10:30,16:30,,2026-05-10,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松山競輪場の公式発表もあわせて確認してください。
keirin-2026-05-10-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-05-10,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-13,keirin,いわき平競輪場,福島県,15:00,21:00,,2026-05-11,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,いわき平競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-37,keirin,伊東競輪場,静岡県,10:30,16:30,,2026-05-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,伊東競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-56,keirin,岸和田競輪場,大阪府,10:30,16:30,,2026-05-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,岸和田競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-27,keirin,京王閣競輪場,東京都,10:30,16:30,,2026-05-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,京王閣競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-36,keirin,小田原競輪場,神奈川県,10:30,16:30,,2026-05-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,小田原競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-47,keirin,松阪競輪場,三重県,10:30,16:30,,2026-05-11,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。G3 / 通常開催想定,松阪競輪場の公式発表もあわせて確認してください。
keirin-2026-05-11-21,keirin,弥彦競輪場,新潟県,15:00,21:00,,2026-05-11,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,弥彦競輪場の公式発表もあわせて確認してください。
